Rooms,Type,Price,Method,Regionname,Bathroom,Car,Landsize,Distance,Bedroom
3,h,895000,S,Western Metropolitan,2,2,657,12.2,4
1,u,450000,VB,Southern Metropolitan,4,2,830,28.4,4
3,h,1222500,S,Southern Metropolitan,3,2,840,14.1,2
3,t,775000,S,Southern Metropolitan,1,1,0,26.3,3
4,h,743000,S,Eastern Victoria,1,1,688,16.8,2
2,u,700000,PI,Southern Metropolitan,2,2,400,18.9,4
3,t,900000,S,Eastern Metropolitan,1,1,0,21.0,3
4,h,1065000,S,Eastern Metropolitan,2,2,653,18.0,5
3,h,1230000,S,Eastern Metropolitan,1,2,166,28.0,2
3,h,395000,S,Northern Metropolitan,2,2,541,17.9,3
3,h,1151000,S,Southern Metropolitan,1,1,0,23.2,3
3,h,1755000,S,Southern Metropolitan,1,2,470,18.1,4
3,h,450000,SP,South-Eastern Metropolitan,2,2,775,17.6,3
4,h,890000,VB,Southern Metropolitan,1,2,700,14.3,2
2,u,520000,SP,Southern Metropolitan,2,3,548,19.0,2
3,u,756500,S,Southern Metropolitan,1,1,602,18.8,4
3,h,675000,PI,Northern Metropolitan,1,2,0,10.1,3
4,h,530500,S,South-Eastern Metropolitan,1,3,401,14.9,2
3,h,565000,S,South-Eastern Metropolitan,3,2,603,18.8,2
3,h,670000,S,South-Eastern Metropolitan,1,1,553,13.5,3
3,h,466000,S,Western Metropolitan,1,1,0,28.9,3
3,h,466000,SP,Western Metropolitan,1,2,762,14.6,3
4,t,1320000,PI,Eastern Metropolitan,1,2,685,14.5,4
4,h,460000,SP,Northern Victoria,1,1,0,21.3,2
3,h,415000,SP,South-Eastern Metropolitan,1,2,615,14.1,3
3,u,407000,S,Northern Metropolitan,2,2,307,25.0,3
3,h,498000,S,Northern Metropolitan,3,3,858,15.6,4
3,h,436500,SP,Northern Metropolitan,2,2,241,20.7,4
3,h,544000,S,Northern Metropolitan,1,1,805,24.1,2
3,h,911000,S,Western Metropolitan,2,2,706,13.7,2
4,h,398500,S,Western Victoria,3,2,696,19.7,3
3,h,645000,SP,Northern Metropolitan,2,2,654,20.0,3
4,h,837000,S,Eastern Metropolitan,3,2,608,25.8,3
1,u,216000,S,Western Metropolitan,1,2,705,21.0,3
3,h,700000,S,Northern Victoria,1,1,1218,12.3,3
4,h,1250000,SP,Eastern Metropolitan,2,2,645,21.2,3
3,h,625000,S,Western Metropolitan,2,2,654,21.0,2
4,h,735000,S,Western Metropolitan,2,2,1485,18.9,3
3,h,475000,S,Western Metropolitan,2,3,857,22.9,4
2,h,461000,S,Northern Metropolitan,1,1,0,22.8,3
3,h,680000,PI,Western Metropolitan,2,2,1339,11.2,3
3,h,737500,S,South-Eastern Metropolitan,2,3,397,15.3,2
4,h,850000,S,Eastern Metropolitan,3,2,394,19.1,1
2,h,927000,S,Western Metropolitan,1,2,464,13.4,3
2,u,350000,VB,Southern Metropolitan,2,2,648,25.6,3
3,t,560000,VB,Western Metropolitan,2,4,401,22.3,3
3,h,290000,S,Northern Metropolitan,1,2,438,18.3,4
1,h,257500,S,Northern Metropolitan,3,2,709,14.2,3
2,u,520000,VB,Northern Metropolitan,1,1,0,17.3,3
1,u,245000,PI,South-Eastern Metropolitan,4,2,622,20.3,4
3,h,1417250,S,Southern Metropolitan,1,2,696,18.4,4
4,h,876000,S,South-Eastern Metropolitan,1,2,623,18.3,1
1,u,250000,VB,Southern Metropolitan,1,3,640,19.9,5
2,u,550000,S,Southern Metropolitan,2,2,244,16.0,2
3,h,1102000,S,Northern Metropolitan,1,1,336,27.0,2
3,h,595000,SA,Eastern Metropolitan,1,2,766,18.8,3
4,h,1010000,S,Eastern Metropolitan,2,2,610,22.1,4
3,h,424500,S,Northern Metropolitan,3,2,700,19.9,3
4,h,457000,S,Northern Metropolitan,3,1,487,20.9,5
3,h,580000,SP,Western Metropolitan,1,4,700,22.0,3
4,h,1500000,SP,Western Metropolitan,2,3,1029,19.7,3
5,h,1450000,S,Eastern Metropolitan,3,2,555,16.0,3
3,h,580000,S,Northern Metropolitan,1,1,652,19.7,2
2,t,805000,S,Northern Metropolitan,1,1,164,12.7,0
5,h,1645000,S,Northern Metropolitan,1,2,832,11.5,2
3,h,1415000,PI,Western Metropolitan,2,4,1011,23.6,5
4,h,600500,S,Western Metropolitan,1,1,164,29.9,1
4,h,1646000,S,Western Metropolitan,1,2,643,9.6,3
3,h,770000,SP,Western Metropolitan,1,4,656,16.1,1
2,h,603000,S,Western Metropolitan,1,4,640,24.5,2
3,t,700000,S,Western Metropolitan,1,1,701,21.8,2
3,h,600000,S,Western Metropolitan,1,2,702,13.8,3
2,u,500000,VB,Western Metropolitan,2,2,224,26.3,3
3,h,2850000,PI,Southern Metropolitan,2,1,259,22.1,2
2,h,1436000,S,Southern Metropolitan,1,1,589,14.0,1
3,h,1120000,S,Western Metropolitan,2,1,136,8.7,2
2,t,421000,S,Western Metropolitan,1,4,734,27.8,1
3,h,1405000,S,Western Metropolitan,1,2,627,16.7,1
3,h,560000,SP,Western Metropolitan,1,1,705,19.9,6
2,u,678000,S,Southern Metropolitan,2,4,805,22.0,3
2,u,660000,SP,Southern Metropolitan,1,1,0,24.2,2
3,h,2050000,S,Southern Metropolitan,1,1,325,15.8,3
4,h,1850000,S,Western Metropolitan,1,2,780,25.7,2
3,h,1284000,S,Western Metropolitan,1,1,0,15.9,2
2,u,500000,VB,Southern Metropolitan,1,3,624,19.0,2
4,h,1200000,SP,Southern Metropolitan,1,1,320,20.6,3
3,h,1045000,S,South-Eastern Metropolitan,1,1,616,26.8,2
3,t,700000,S,South-Eastern Metropolitan,1,2,0,14.9,2
3,h,848000,S,Western Metropolitan,1,2,200,15.4,2
4,h,806000,S,Western Metropolitan,1,4,700,12.1,4
3,t,1400000,PI,Southern Metropolitan,2,3,635,23.4,1
3,h,2000000,S,Southern Metropolitan,2,1,252,25.3,2
4,h,1750000,S,Southern Metropolitan,3,2,612,15.4,4
4,h,2614000,S,Southern Metropolitan,1,1,3056,15.1,2
4,h,1825000,S,Southern Metropolitan,2,2,650,22.7,2
4,h,2550000,S,Southern Metropolitan,1,2,706,25.5,2
2,u,465000,PI,Eastern Metropolitan,1,1,1996,10.6,2
3,h,702000,S,Eastern Metropolitan,3,2,0,13.7,3
4,h,836000,S,Eastern Metropolitan,2,5,1081,20.3,2
3,h,1555000,S,Southern Metropolitan,1,2,586,20.0,3
3,h,1250000,PI,Southern Metropolitan,2,2,696,16.1,2
3,h,1450000,S,Southern Metropolitan,1,2,187,21.2,1
3,t,710000,PI,Southern Metropolitan,1,2,650,23.2,2
4,h,1260000,PI,Southern Metropolitan,2,1,504,9.8,2
3,t,1115000,S,Southern Metropolitan,1,1,125,15.7,2
4,h,1190000,S,Southern Metropolitan,1,2,253,16.7,2
3,u,1025000,S,Southern Metropolitan,1,1,796,16.0,4
3,u,740000,PI,Southern Metropolitan,1,2,630,18.1,2
4,h,1960000,S,Southern Metropolitan,1,1,307,19.5,2
4,h,532000,S,Eastern Victoria,1,4,541,26.8,2
2,u,1021000,S,Southern Metropolitan,2,2,212,21.9,3
4,t,2300000,SP,Southern Metropolitan,2,1,190,20.8,2
5,h,2015000,S,Eastern Metropolitan,1,2,599,21.7,2
3,h,1000000,S,Eastern Metropolitan,2,2,585,11.3,2
2,u,735000,S,Eastern Metropolitan,1,4,677,21.8,4
2,u,566000,S,South-Eastern Metropolitan,1,4,597,26.8,2
2,u,483500,S,South-Eastern Metropolitan,1,1,176,16.4,3
4,h,922000,S,Eastern Metropolitan,1,1,668,15.6,1
2,u,645000,S,Eastern Metropolitan,2,1,190,17.2,3
2,u,790000,S,Eastern Metropolitan,2,2,650,24.9,2
4,h,880000,S,Eastern Metropolitan,1,1,245,17.4,4
4,h,2905000,S,Southern Metropolitan,1,2,590,21.4,1
2,u,1300000,S,Southern Metropolitan,2,2,602,20.9,2
3,t,1302500,S,Southern Metropolitan,1,1,172,18.6,2
2,h,1445000,S,Southern Metropolitan,1,2,258,25.3,3
4,t,1350000,PI,Southern Metropolitan,2,1,215,19.1,2
4,h,1840000,S,Southern Metropolitan,1,1,348,8.6,2
3,u,386000,SP,Northern Metropolitan,1,3,781,15.8,2
3,h,546000,S,Northern Metropolitan,1,1,155,19.6,3
3,h,300000,SP,Northern Metropolitan,2,4,768,16.1,2
2,t,665000,SP,Northern Metropolitan,2,2,608,11.9,2
2,u,570000,S,Northern Metropolitan,2,1,149,23.4,2
4,h,2230000,S,Northern Metropolitan,2,1,140,18.9,3
1,u,410000,S,Northern Metropolitan,2,1,215,19.3,2
2,h,580000,S,Northern Metropolitan,2,2,346,14.4,1
2,u,675000,S,Northern Metropolitan,2,2,178,20.7,3
3,h,1350000,SP,Northern Metropolitan,2,2,0,15.8,2
3,t,940000,S,Northern Metropolitan,2,2,453,18.7,2
3,h,930000,PI,Northern Metropolitan,2,2,691,30.1,2
3,h,1495000,S,Northern Metropolitan,2,1,175,12.2,1
3,h,942000,S,Northern Metropolitan,2,1,166,20.1,2
5,h,1336000,S,Eastern Metropolitan,2,1,158,23.4,3
3,h,820000,S,Northern Metropolitan,2,1,223,19.6,4
4,h,811000,S,Northern Metropolitan,1,2,597,14.4,2
3,h,935000,S,Southern Metropolitan,3,5,591,9.5,2
3,u,686000,PI,Southern Metropolitan,2,2,592,22.1,2
3,h,1400000,S,Southern Metropolitan,1,2,608,19.1,1
3,h,1050000,SP,Eastern Metropolitan,1,1,225,14.0,2
3,t,1175000,VB,Southern Metropolitan,2,2,553,22.1,2
5,h,2240000,S,Southern Metropolitan,1,2,570,22.2,2
5,h,2860000,PI,Southern Metropolitan,2,2,763,17.4,2
3,h,1910000,PI,Southern Metropolitan,1,1,568,19.6,2
4,t,1550000,PI,Southern Metropolitan,1,3,539,19.9,1
2,h,765000,S,Southern Metropolitan,1,2,700,27.0,2
2,h,1460000,S,Northern Metropolitan,3,1,580,9.5,3
3,h,1540000,S,Northern Metropolitan,1,3,591,25.1,1
2,u,510000,S,Southern Metropolitan,1,1,359,17.2,1
4,h,1647000,S,Southern Metropolitan,1,3,593,16.7,2
1,u,255000,S,Southern Metropolitan,2,1,302,26.5,2
2,h,890000,S,Southern Metropolitan,1,1,557,12.6,3
1,u,346000,S,Southern Metropolitan,1,3,610,23.2,1
3,t,860000,SP,Southern Metropolitan,1,1,249,16.9,1
1,u,323000,S,Southern Metropolitan,2,1,808,20.5,2
2,u,550000,VB,Southern Metropolitan,1,2,597,18.5,2
2,u,580000,SP,Southern Metropolitan,2,2,672,24.3,2
2,h,1065000,S,Southern Metropolitan,1,1,137,15.1,1
3,h,1000000,VB,Southern Metropolitan,1,2,556,16.0,2
2,h,644000,S,Southern Metropolitan,1,2,696,25.8,2
2,u,650000,S,South-Eastern Metropolitan,1,2,1020,18.1,2
3,h,750000,S,South-Eastern Metropolitan,1,2,594,19.3,2
3,u,895000,S,South-Eastern Metropolitan,1,1,612,14.8,3
3,h,680000,S,South-Eastern Metropolitan,1,4,360,20.9,2
3,h,720000,S,South-Eastern Metropolitan,1,1,228,20.4,2
3,t,1020000,S,Southern Metropolitan,1,1,0,21.5,1
4,h,1226000,S,Southern Metropolitan,1,1,832,21.0,1
5,h,1601000,S,Southern Metropolitan,3,2,928,20.8,4
3,h,1320000,S,Southern Metropolitan,2,3,688,21.2,2
2,h,661000,S,Southern Metropolitan,1,2,803,22.5,2
2,t,739000,S,Southern Metropolitan,2,2,607,14.5,4
3,h,1330000,S,Southern Metropolitan,3,2,360,18.4,2
4,h,1150000,PI,Southern Metropolitan,2,3,1402,17.2,2
4,h,1043000,S,Southern Metropolitan,1,2,289,21.8,3
4,h,995000,S,Southern Metropolitan,1,1,0,21.2,3
2,t,657500,S,Southern Metropolitan,1,1,692,19.0,3
3,h,1025000,S,Southern Metropolitan,2,2,664,14.8,3
3,u,685000,S,South-Eastern Metropolitan,1,3,593,18.0,2
3,h,756000,S,South-Eastern Metropolitan,1,2,0,13.7,2
3,h,1300000,S,Northern Metropolitan,2,1,440,16.2,2
3,h,1202000,S,Northern Metropolitan,1,1,90,24.6,2
3,h,1370000,S,Northern Metropolitan,1,1,0,22.6,3
2,h,550000,S,Northern Metropolitan,1,1,723,24.4,2
3,h,1000000,VB,Northern Metropolitan,4,2,661,20.7,2
3,h,935500,S,Northern Metropolitan,3,1,762,15.7,3
8,u,2250000,PI,Northern Metropolitan,3,2,543,25.3,2
3,t,631000,S,Northern Metropolitan,2,2,181,27.6,3
2,t,600000,S,Northern Metropolitan,2,3,373,17.7,2
4,h,820000,SP,Northern Metropolitan,2,2,625,16.3,4
3,h,735000,SP,Northern Metropolitan,3,2,398,24.5,2
4,h,1180000,S,Northern Metropolitan,3,2,560,15.5,4
2,h,1320000,S,Northern Metropolitan,3,4,615,21.7,3
2,h,1430000,S,Northern Metropolitan,3,2,687,24.1,4
3,t,1125000,SP,Northern Metropolitan,2,2,700,10.9,2
2,u,910000,S,Northern Metropolitan,3,2,0,26.9,4
1,u,452000,SP,Northern Metropolitan,2,2,487,18.1,3
3,h,592500,S,Northern Metropolitan,1,2,495,18.5,2
3,h,560000,PI,Northern Metropolitan,1,1,767,19.3,3
3,h,420000,S,Northern Metropolitan,2,3,685,21.0,5
3,h,600000,S,Eastern Metropolitan,1,1,240,17.8,4
5,h,842500,S,Eastern Metropolitan,1,2,1504,15.4,3
4,h,936000,S,Eastern Metropolitan,1,2,0,22.8,3
4,h,765000,S,South-Eastern Metropolitan,2,2,393,17.0,2
3,h,665000,S,South-Eastern Metropolitan,2,2,663,21.1,3
4,h,3200000,SP,Southern Metropolitan,1,1,801,10.5,3
4,h,2230000,S,Southern Metropolitan,2,3,450,15.9,3
3,h,600000,SP,Western Metropolitan,3,2,245,17.4,2
4,h,1152000,S,South-Eastern Metropolitan,2,2,357,18.7,2
3,h,1100000,PI,Eastern Metropolitan,1,1,319,22.9,3
4,t,1231000,SP,Eastern Metropolitan,2,2,0,14.8,2
3,h,1125000,VB,Eastern Metropolitan,2,2,413,23.2,5
5,h,980000,S,Eastern Metropolitan,1,2,783,19.9,3
4,t,1100000,PI,Eastern Metropolitan,1,2,141,11.9,3
3,u,720000,VB,Eastern Metropolitan,2,2,277,24.7,4
4,t,1220000,PI,Eastern Metropolitan,2,4,802,19.7,2
3,h,1160000,S,Eastern Metropolitan,2,2,830,21.4,5
3,h,1075000,S,South-Eastern Metropolitan,2,1,225,18.1,5
1,u,460000,S,Eastern Metropolitan,2,1,211,18.7,1
3,h,1105000,S,Eastern Metropolitan,2,2,0,22.7,2
4,h,900000,SP,Eastern Metropolitan,4,2,1000,23.1,2
3,h,1200000,PI,Eastern Metropolitan,1,2,581,23.5,4
4,h,890000,S,Eastern Metropolitan,2,2,648,8.3,4
2,u,955000,S,Southern Metropolitan,1,2,153,13.5,2
2,u,680000,PI,Southern Metropolitan,2,2,320,22.9,2
3,h,1911000,S,Southern Metropolitan,2,2,677,21.0,6
3,h,500000,S,Northern Metropolitan,2,2,413,21.8,3
4,h,596500,S,Northern Metropolitan,1,1,266,14.7,3
4,h,600000,S,Northern Metropolitan,2,0,611,21.2,4
4,h,483000,S,Northern Metropolitan,3,2,694,27.2,3
3,h,605000,S,Northern Metropolitan,2,2,718,17.7,2
4,h,482000,S,Northern Metropolitan,3,4,583,20.9,3
4,h,900000,SP,Western Metropolitan,1,1,0,19.2,4
2,u,645000,S,Western Metropolitan,2,1,355,22.3,3
4,h,1965000,S,Western Metropolitan,3,2,429,16.7,3
3,u,840000,S,Western Metropolitan,1,2,282,21.8,3
2,u,702500,S,Western Metropolitan,3,2,627,14.5,2
3,h,960000,S,Western Metropolitan,1,1,0,16.4,4
3,h,757000,S,South-Eastern Metropolitan,1,2,3414,30.4,5
4,h,460000,S,South-Eastern Metropolitan,2,2,224,18.9,4
3,h,687000,S,Northern Metropolitan,1,1,0,28.6,2
2,u,333000,SP,Northern Metropolitan,3,2,562,20.0,3
3,t,455000,S,Northern Metropolitan,1,1,217,23.7,3
3,h,1110000,SP,Northern Metropolitan,2,2,0,27.5,2
2,u,700000,SP,Northern Metropolitan,2,2,548,10.9,3
1,u,358500,SP,Northern Metropolitan,3,2,414,20.0,3
3,h,1000000,VB,Northern Metropolitan,2,0,994,16.3,5
1,u,380000,SP,Northern Metropolitan,2,1,667,27.7,2
1,u,227000,S,Western Metropolitan,2,4,832,14.4,4
2,u,605000,SP,Western Metropolitan,2,1,577,27.4,2
4,h,1055000,S,Eastern Metropolitan,1,1,0,20.5,4
3,h,1103500,S,Eastern Metropolitan,2,2,920,17.3,3
4,h,1205000,S,Eastern Metropolitan,2,2,647,16.6,2
4,h,575000,SP,Western Metropolitan,1,1,216,16.3,4
4,h,1261000,S,Eastern Metropolitan,3,2,847,28.4,2
3,t,922000,S,Eastern Metropolitan,1,2,776,22.1,3
2,h,1088000,SP,Eastern Metropolitan,2,2,700,27.5,3
3,h,1720000,S,Eastern Metropolitan,2,2,246,19.7,2
3,h,952000,SP,Eastern Metropolitan,2,2,221,15.3,3
3,t,565000,S,Northern Metropolitan,2,2,393,14.4,2
2,h,758000,S,Northern Metropolitan,1,3,583,26.3,5
3,h,590000,S,Northern Metropolitan,1,1,217,14.2,1
2,h,625000,SP,Northern Metropolitan,1,1,215,13.9,3
3,h,791000,S,Western Metropolitan,2,2,732,20.6,3
3,h,665000,S,Northern Metropolitan,1,2,658,20.7,2
3,h,706000,SP,Northern Metropolitan,1,2,601,18.7,2
4,h,1560000,S,Northern Metropolitan,3,1,300,19.3,3
4,h,795000,S,Northern Metropolitan,2,2,586,16.7,4
4,h,856000,SP,Northern Metropolitan,2,2,575,20.2,2
4,h,705000,S,Northern Metropolitan,2,2,0,26.7,3
4,h,945000,VB,Northern Metropolitan,2,2,317,26.5,5
3,h,810000,S,Northern Metropolitan,2,2,277,16.8,1
3,h,1560000,PI,Southern Metropolitan,1,1,0,26.1,2
2,u,665000,S,Southern Metropolitan,2,2,317,22.2,2
2,u,680000,VB,Southern Metropolitan,2,3,1038,16.0,2
4,t,2020000,S,Southern Metropolitan,2,1,336,21.8,4
3,h,1715000,S,Southern Metropolitan,1,2,435,16.8,3
2,u,400000,S,Southern Metropolitan,1,1,804,22.2,2
2,u,610000,PI,Southern Metropolitan,1,0,228,21.6,4
2,u,575000,S,Southern Metropolitan,1,1,304,14.3,2
2,u,600000,S,Southern Metropolitan,1,0,0,19.2,4
1,u,492000,S,Southern Metropolitan,1,1,0,27.2,3
2,u,420000,PI,Southern Metropolitan,1,1,181,18.5,3
3,t,1220000,S,Southern Metropolitan,2,1,85,17.3,3
3,h,2875000,PI,Southern Metropolitan,1,1,0,23.9,2
2,h,3350000,S,Southern Metropolitan,1,1,0,17.4,2
2,u,665500,S,Southern Metropolitan,1,1,1585,18.3,3
3,h,1865000,S,Southern Metropolitan,1,1,0,18.7,3
2,u,515000,S,Eastern Metropolitan,2,1,406,20.7,2
3,h,939000,S,Eastern Metropolitan,1,1,129,15.1,2
3,h,840000,VB,Eastern Metropolitan,2,1,460,23.8,2
3,u,620000,S,Eastern Metropolitan,1,1,0,22.9,4
3,h,720000,S,Eastern Metropolitan,1,2,733,13.9,4
4,h,1370000,S,Eastern Metropolitan,1,1,0,22.0,4
2,h,757000,S,Eastern Metropolitan,1,1,0,15.1,3
3,h,830000,S,Eastern Metropolitan,1,2,0,20.4,3
2,u,470000,S,Eastern Metropolitan,2,2,929,19.6,2
4,h,1825000,S,Southern Metropolitan,1,0,218,22.6,3
3,h,1041000,S,Southern Metropolitan,2,2,189,24.0,4
3,h,905000,S,Southern Metropolitan,1,0,1056,23.5,2
3,h,1200000,S,Southern Metropolitan,1,1,0,19.4,3
4,h,548000,S,Western Metropolitan,1,0,0,22.3,2
3,h,580000,S,Western Metropolitan,1,1,1997,22.2,2
4,h,851000,S,Western Metropolitan,2,1,341,13.4,2
3,h,451000,S,Western Metropolitan,1,0,232,20.6,2
3,h,430000,SP,Western Metropolitan,1,1,268,21.2,5
3,h,483000,S,Western Metropolitan,1,1,354,20.9,2
3,h,527000,S,Western Metropolitan,2,1,0,26.7,2
3,h,491000,S,Western Metropolitan,1,1,3132,16.4,4
3,u,855000,S,Southern Metropolitan,1,1,0,17.8,4
2,u,340000,PI,Southern Metropolitan,1,1,0,19.2,2
4,h,1450000,VB,Eastern Metropolitan,3,2,0,19.4,4
3,h,1680000,VB,Eastern Metropolitan,3,2,904,17.3,3
2,t,790000,VB,Eastern Metropolitan,1,1,383,23.5,3
4,h,2350000,S,Eastern Metropolitan,2,1,373,21.3,3
3,t,962000,S,Eastern Metropolitan,1,1,0,18.8,2
3,h,551000,S,Northern Metropolitan,1,1,0,15.5,3
3,h,630000,SP,Western Metropolitan,1,1,0,18.6,7
3,h,935000,S,Western Metropolitan,3,6,696,19.4,2
3,h,700000,VB,Western Metropolitan,2,2,264,17.0,2
3,h,746000,S,Western Metropolitan,2,2,1045,15.5,1
3,h,675000,S,Western Metropolitan,1,0,0,21.6,3
4,h,816000,S,Western Metropolitan,3,4,859,13.2,3
3,h,1470000,S,Northern Metropolitan,1,1,0,16.7,3
3,t,845000,S,Northern Metropolitan,1,1,0,17.8,3
3,h,1528500,SP,Southern Metropolitan,1,1,351,21.4,2
4,h,1690000,S,Southern Metropolitan,1,1,0,23.5,2
2,u,610000,SP,Southern Metropolitan,1,1,0,24.5,5
3,h,1490000,S,Southern Metropolitan,1,1,342,24.5,3
3,h,1750000,S,Southern Metropolitan,1,1,0,22.5,3
3,h,1880000,SP,Southern Metropolitan,1,1,0,20.9,2
4,h,750000,S,Eastern Metropolitan,1,1,0,19.4,3
3,h,510000,SP,Western Metropolitan,1,1,71,13.6,2
3,h,500000,SP,Western Metropolitan,2,2,665,15.0,3
4,h,1171000,S,Eastern Metropolitan,2,2,229,12.7,3
3,u,700000,S,Eastern Metropolitan,1,1,0,23.5,2
3,h,620000,S,Northern Metropolitan,1,1,0,17.4,2
3,h,590000,S,Northern Metropolitan,1,1,0,25.3,3
3,h,590000,S,Northern Metropolitan,1,0,325,15.0,3
4,h,600000,S,Northern Metropolitan,1,0,243,21.3,3
4,h,750000,VB,Eastern Victoria,2,2,911,18.8,3
3,t,695000,SP,Western Metropolitan,1,1,0,23.7,3
3,h,880000,SP,Western Metropolitan,2,3,207,19.1,2
2,u,570500,S,Southern Metropolitan,1,1,1099,21.3,3
2,u,1350000,VB,Southern Metropolitan,1,1,0,16.5,2
4,h,1215000,PI,Southern Metropolitan,1,1,0,14.1,2
2,u,447000,S,Southern Metropolitan,1,1,1228,22.4,3
4,h,2200000,VB,Southern Metropolitan,4,3,1275,14.7,2
4,h,2200000,VB,Southern Metropolitan,1,1,0,20.5,1
2,u,790000,S,Southern Metropolitan,1,1,0,22.0,3
4,h,2250000,S,Southern Metropolitan,2,0,198,18.5,2
4,h,961000,S,Western Metropolitan,3,2,88,22.3,2
4,h,979888,S,Western Metropolitan,1,1,0,22.9,5
2,u,1160500,S,Northern Metropolitan,2,2,688,25.6,2
3,u,940000,VB,Northern Metropolitan,1,1,215,21.1,3
3,u,1525000,S,Northern Metropolitan,1,1,0,15.4,3
3,h,282500,PI,Western Victoria,2,1,340,20.3,3
6,h,190000,S,Northern Victoria,1,1,0,28.0,3
4,h,320000,PI,Northern Victoria,1,1,1595,17.1,3
2,t,630000,S,South-Eastern Metropolitan,1,1,0,19.1,3
3,h,1118500,S,South-Eastern Metropolitan,1,1,728,14.2,3
3,h,390000,S,Northern Metropolitan,1,1,0,14.4,4
4,h,430000,S,Northern Metropolitan,4,2,905,10.9,2
3,h,2956000,S,Southern Metropolitan,1,1,0,26.5,3
4,h,730000,S,Northern Metropolitan,1,1,747,24.6,2
3,h,560000,S,Northern Metropolitan,1,1,0,19.1,4
3,h,810000,S,Northern Metropolitan,1,1,0,16.6,2
2,u,470000,VB,Eastern Metropolitan,1,1,1568,18.7,3
2,u,580000,PI,Eastern Metropolitan,1,2,851,16.3,2
3,h,1263000,S,Eastern Metropolitan,2,4,601,15.4,3
4,h,1300000,PI,Eastern Metropolitan,1,1,0,16.8,2
3,h,831000,S,Eastern Metropolitan,1,1,304,16.7,2
3,h,872000,S,Eastern Metropolitan,1,2,314,17.0,2
4,h,1780000,S,Western Metropolitan,1,1,1595,16.1,2
6,h,2150000,VB,Western Metropolitan,1,3,0,15.8,2
5,h,1730000,S,Western Metropolitan,2,3,0,23.8,4
3,h,1440000,S,Western Metropolitan,1,1,711,23.3,2
4,h,1225000,SP,Western Metropolitan,1,2,0,21.4,4
4,t,1135000,PI,Southern Metropolitan,2,1,371,21.1,3
3,h,1110000,S,Southern Metropolitan,1,0,243,20.5,2
3,h,692000,SP,Eastern Victoria,2,0,249,26.1,3
4,h,1260000,PI,South-Eastern Metropolitan,1,1,82,22.4,1
3,t,800000,S,Eastern Metropolitan,1,1,3194,16.8,3
3,h,950000,PI,Eastern Metropolitan,1,1,0,15.7,4
4,h,1290000,S,Eastern Metropolitan,2,2,472,19.8,3
3,u,1200000,SP,Eastern Metropolitan,2,1,151,18.4,3
3,t,1160000,S,Eastern Metropolitan,2,1,191,18.0,3
4,h,1380000,S,Eastern Metropolitan,2,2,410,15.7,4
4,h,919000,S,South-Eastern Metropolitan,1,1,0,23.5,2
3,t,870000,S,South-Eastern Metropolitan,1,1,0,19.7,3
4,h,928000,S,South-Eastern Metropolitan,3,2,827,17.6,2
4,h,840000,S,South-Eastern Metropolitan,2,2,774,17.3,4
3,h,770000,S,South-Eastern Metropolitan,2,2,0,17.5,3
4,h,1500000,S,Southern Metropolitan,2,1,0,19.6,3
3,h,1470000,S,Southern Metropolitan,1,1,0,21.9,2
4,h,650000,SP,South-Eastern Metropolitan,1,1,0,26.6,3
4,h,680000,SP,South-Eastern Metropolitan,1,4,677,21.0,2
2,h,800000,S,Western Metropolitan,1,1,0,17.5,1
3,t,862000,S,Western Metropolitan,2,2,387,15.5,1
3,t,863000,S,Western Metropolitan,1,2,589,10.7,2
3,u,850000,PI,Western Metropolitan,1,1,713,15.6,3
3,h,785000,S,Western Metropolitan,1,2,284,19.1,3
3,h,1235000,S,Western Metropolitan,1,0,505,26.7,2
3,h,700000,VB,South-Eastern Metropolitan,2,2,275,17.5,3
3,h,546000,S,South-Eastern Metropolitan,2,2,337,15.1,2
2,u,726000,S,Northern Metropolitan,1,1,577,20.2,2
3,h,1340000,S,Northern Metropolitan,2,1,201,12.2,2
2,t,1105000,S,Northern Metropolitan,5,2,599,27.8,2
2,t,841000,S,Northern Metropolitan,1,2,580,13.6,3
2,u,592000,S,Northern Metropolitan,2,2,729,19.3,4
3,h,1335000,S,Northern Metropolitan,1,1,376,17.1,1
4,h,1111000,S,Eastern Metropolitan,2,2,807,13.3,4
4,h,1350000,S,Northern Metropolitan,1,2,688,20.1,2
5,h,810000,S,Northern Metropolitan,2,1,665,23.1,2
2,h,1010000,S,Southern Metropolitan,1,3,577,25.2,3
3,h,1161000,S,Southern Metropolitan,1,0,673,15.9,2
3,h,1125000,S,Southern Metropolitan,1,0,592,26.9,4
3,h,875000,S,South-Eastern Metropolitan,2,0,589,19.5,3
1,u,290000,VB,Southern Metropolitan,2,1,608,18.4,3
3,h,1708000,S,Southern Metropolitan,2,2,250,23.4,2
5,h,690000,S,Eastern Victoria,1,1,428,16.4,3
3,h,1166000,S,South-Eastern Metropolitan,2,2,724,11.7,3
2,t,780000,S,South-Eastern Metropolitan,1,1,584,21.9,2
3,h,780000,S,Northern Metropolitan,1,1,605,14.0,2
4,h,1276000,S,Northern Metropolitan,1,2,281,24.1,4
3,u,600000,S,Northern Metropolitan,2,4,587,22.2,1
3,h,1465000,S,Northern Metropolitan,1,3,620,14.4,2
4,h,955000,S,Northern Metropolitan,1,1,608,14.0,2
2,u,1250000,VB,Southern Metropolitan,1,1,166,17.5,1
